"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","IND_FOR_PRECIP"
"1301709","2022-03-14T08:00:00","-7.45","5.54",,,"1","4","2","5",,,"11",,,,,,,,,"10115",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-14T09:00:00","-7.44","5.54",,,"1","4","2","5",,,"11",,,,,,,,,"10119",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-14T10:00:00","-7.44","5.54",,,"1","4","2","5",,,"11",,,,,,,,,"10118",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-14T11:00:00","-7.43","5.53",,,"1","4","2","5",,,"11",,,,,,,,,"10116",,,"8",,,,,"9","291",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-14T12:00:00","-7.43","5.53",,,"1","4","2","5",,,"11",,,,,,,,,"10108",,,"8",,,,,"9","291",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-14T13:00:00","-7.42","5.52",,,"1","4","2","5",,,"11",,,,,,,,,"10098",,,"8",,,,,"9","292",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"9V7639","2022-03-14T13:00:00","-1.60","4.20",,,"1","6","2","5","4","4","1",,"180","4","67","1","98","60","8","10080",,,"8","260",,"250","246","3","290","8","7","7","A","2","7",,"2","2","18","5","1","358","14","798","172","5","0",,"2","111111","1111111111111A",,"5",,"2",
"1301709","2022-03-14T14:00:00","-7.42","5.51",,,"1","4","2","5",,,"11",,,,,,,,,"10094",,,"8",,,,,"9","292",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-14T15:00:00","-7.42","5.51",,,"1","4","2","5",,,"11",,,,,,,,,"10088",,,"8",,,,,"9","292",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-14T16:00:00","-7.42","5.49",,,"1","4","2","5",,,"11",,,,,,,,,"10090",,,"8",,,,,"9","292",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-14T17:00:00","-7.41","5.49",,,"1","4","2","5",,,"11",,,,,,,,,"10092",,,"8",,,,,"9","292",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-14T18:00:00","-7.40","5.48",,,"1","4","2","5",,,"11",,,,,,,,,"10101",,,"8",,,,,"9","291",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"TBWUK31","2022-03-14T18:00:00","-0.40","3.10",,,"1","6","2","5","1","4","1",,"200","3","93","1","98","2","2","10081","5","5","8","290",,"260","248","1","290","6","5","7","1","A","A",,"4","1",,,,"358","3","798","172","5","1","2","1","111111","111111111111A1",,"5",,"2",
"VRBN8","2022-03-14T18:00:00","-9.70","7.20",,,"1","4","0","0",,,"1","0","120","3","62",,"98","2",,"10150",,,"0","260",,,,"3","270","3",,,"A",,,,,,"21",,"3","358","97","992","114","5","1","2","1","11211F","1111A11AA11A3A",,,"1",,"4"
"1301709","2022-03-14T19:00:00","-7.40","5.48",,,"1","4","2","5",,,"11",,,,,,,,,"10108",,,"8",,,,,"9","291",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-14T20:00:00","-7.40","5.47",,,"1","4","2","5",,,"11",,,,,,,,,"10114",,,"8",,,,,"9","291",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-14T21:00:00","-7.39","5.46",,,"1","4","2","5",,,"11",,,,,,,,,"10123",,,"8",,,,,"9","291",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-14T22:00:00","-7.39","5.45",,,"1","4","2","5",,,"11",,,,,,,,,"10127",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"9V7639","2022-03-14T22:00:00","-2.80","6.30",,,"1","6","2","5","2","4","1",,"180","4","62","1","98","3",,"10090",,,"8","270",,"240","228","3","300","5","5","7","3","1","6",,"2","3","18","7","6","358","26","798","172","5","0",,"1","111111","1111A11111111A",,"5",,,
"1301709","2022-03-14T23:00:00","-7.39","5.44",,,"1","4","2","5",,,"11",,,,,,,,,"10124",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-15T00:00:00","-7.38","5.43",,,"1","4","2","5",,,"11",,,,,,,,,"10117",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-15T01:00:00","-7.38","5.42",,,"1","4","2","5",,,"11",,,,,,,,,"10114",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-15T02:00:00","-7.38","5.41",,,"1","4","2","5",,,"11",,,,,,,,,"10108",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-15T03:00:00","-7.37","5.40",,,"1","4","2","5",,,"11",,,,,,,,,"10104",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-15T04:00:00","-7.37","5.39",,,"1","4","2","5",,,"11",,,,,,,,,"10104",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-15T05:00:00","-7.37","5.38",,,"1","4","2","5",,,"11",,,,,,,,,"10106",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-15T06:00:00","-7.37","5.37",,,"1","4","2","5",,,"11",,,,,,,,,"10109",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-15T07:00:00","-7.37","5.36",,,"1","4","2","5",,,"11",,,,,,,,,"10120",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-15T08:00:00","-7.37","5.34",,,"1","4","2","5",,,"11",,,,,,,,,"10130",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-15T09:00:00","-7.37","5.33",,,"1","4","2","5",,,"11",,,,,,,,,"10131",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-15T10:00:00","-7.37","5.32",,,"1","4","2","5",,,"11",,,,,,,,,"10130",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-15T11:00:00","-7.37","5.31",,,"1","4","2","5",,,"11",,,,,,,,,"10125",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"9V7639","2022-03-15T11:00:00","-3.90","9.60",,,"1","6","2","5","2","4","1",,"230","4","62","1","98","2",,"10100",,,"8","270",,"240","228","3","290","7","4","7","3","2","3",,"1","3","18","7","5","358","39","798","172","5","0",,"2","111111","1111A11111111A",,"5",,,
"1301709","2022-03-15T12:00:00","-7.37","5.30",,,"1","4","2","5",,,"11",,,,,,,,,"10120",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-15T13:00:00","-7.37","5.29",,,"1","4","2","5",,,"11",,,,,,,,,"10113",,,"8",,,,,"9","291",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-15T14:00:00","-7.37","5.27",,,"1","4","2","5",,,"11",,,,,,,,,"10109",,,"8",,,,,"9","291",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-15T15:00:00","-7.37","5.26",,,"1","4","2","5",,,"11",,,,,,,,,"10106",,,"8",,,,,"9","291",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-15T16:00:00","-7.37","5.25",,,"1","4","2","5",,,"11",,,,,,,,,"10106",,,"8",,,,,"9","291",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-15T17:00:00","-7.38","5.24",,,"1","4","2","5",,,"11",,,,,,,,,"10109",,,"8",,,,,"9","291",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-15T18:00:00","-7.38","5.23",,,"1","4","2","5",,,"11",,,,,,,,,"10114",,,"8",,,,,"9","291",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-15T19:00:00","-7.39","5.21",,,"1","4","2","5",,,"11",,,,,,,,,"10118",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-15T20:00:00","-7.39","5.20",,,"1","4","2","5",,,"11",,,,,,,,,"10122",,,"8",,,,,"9","291",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-15T21:00:00","-7.40","5.19",,,"1","4","2","5",,,"11",,,,,,,,,"10124",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-15T22:00:00","-7.41","5.18",,,"1","4","2","5",,,"11",,,,,,,,,"10128",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-15T23:00:00","-7.41","5.16",,,"1","4","2","5",,,"11",,,,,,,,,"10123",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-16T00:00:00","-7.42","5.15",,,"1","4","2","5",,,"11",,,,,,,,,"10116",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-16T01:00:00","-7.43","5.13",,,"1","4","2","5",,,"11",,,,,,,,,"10113",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-16T02:00:00","-7.43","5.12",,,"1","4","2","5",,,"11",,,,,,,,,"10109",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-16T03:00:00","-7.44","5.11",,,"1","4","2","5",,,"11",,,,,,,,,"10108",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-16T04:00:00","-7.45","5.09",,,"1","4","2","5",,,"11",,,,,,,,,"10107",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-16T05:00:00","-7.46","5.09",,,"1","4","2","5",,,"11",,,,,,,,,"10111",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-16T06:00:00","-7.47","5.08",,,"1","4","2","5",,,"11",,,,,,,,,"10113",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-16T07:00:00","-7.48","5.07",,,"1","4","2","5",,,"11",,,,,,,,,"10119",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-16T08:00:00","-7.50","5.06",,,"1","4","2","5",,,"11",,,,,,,,,"10130",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-16T09:00:00","-7.51","5.06",,,"1","4","2","5",,,"11",,,,,,,,,"10131",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-16T10:00:00","-7.52","5.05",,,"1","4","2","5",,,"11",,,,,,,,,"10126",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-16T11:00:00","-7.53","5.04",,,"1","4","2","5",,,"11",,,,,,,,,"10121",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-16T12:00:00","-7.54","5.03",,,"1","4","2","5",,,"11",,,,,,,,,"10112",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-16T13:00:00","-7.54","5.02",,,"1","4","2","5",,,"11",,,,,,,,,"10102",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-16T14:00:00","-7.56","5.01",,,"1","4","2","5",,,"11",,,,,,,,,"10093",,,"8",,,,,"9","291",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-16T15:00:00","-7.57","5.00",,,"1","4","2","5",,,"11",,,,,,,,,"10091",,,"8",,,,,"9","291",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-16T16:00:00","-7.58","5.00",,,"1","4","2","5",,,"11",,,,,,,,,"10090",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-16T17:00:00","-7.59","4.99",,,"1","4","2","5",,,"11",,,,,,,,,"10095",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","74","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-16T18:00:00","-7.60","4.99",,,"1","4","2","5",,,"11",,,,,,,,,"10100",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","74","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-16T19:00:00","-7.61","4.98",,,"1","4","2","5",,,"11",,,,,,,,,"10105",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","74","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-16T20:00:00","-7.62","4.98",,,"1","4","2","5",,,"11",,,,,,,,,"10112",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","74","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-16T21:00:00","-7.63","4.98",,,"1","4","2","5",,,"11",,,,,,,,,"10115",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","74","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-16T22:00:00","-7.64","4.97",,,"1","4","2","5",,,"11",,,,,,,,,"10116",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","74","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-16T23:00:00","-7.64","4.97",,,"1","4","2","5",,,"11",,,,,,,,,"10109",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","74","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-17T00:00:00","-7.65","4.97",,,"1","4","2","5",,,"11",,,,,,,,,"10106",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","74","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-17T01:00:00","-7.66","4.96",,,"1","4","2","5",,,"11",,,,,,,,,"10099",,,"8",,,,,"9","287",,,,,,,,,,,,,"358","74","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-17T02:00:00","-7.66","4.96",,,"1","4","2","5",,,"11",,,,,,,,,"10094",,,"8",,,,,"9","287",,,,,,,,,,,,,"358","74","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-17T03:00:00","-7.67","4.95",,,"1","4","2","5",,,"11",,,,,,,,,"10090",,,"8",,,,,"9","287",,,,,,,,,,,,,"358","74","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-17T04:00:00","-7.68","4.95",,,"1","4","2","5",,,"11",,,,,,,,,"10092",,,"8",,,,,"9","287",,,,,,,,,,,,,"358","74","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-17T05:00:00","-7.69","4.94",,,"1","4","2","5",,,"11",,,,,,,,,"10100",,,"8",,,,,"9","286",,,,,,,,,,,,,"358","74","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-17T06:00:00","-7.69","4.94",,,"1","4","2","5",,,"11",,,,,,,,,"10107",,,"8",,,,,"9","286",,,,,,,,,,,,,"358","74","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-17T07:00:00","-7.70","4.94",,,"1","4","2","5",,,"11",,,,,,,,,"10116",,,"8",,,,,"9","286",,,,,,,,,,,,,"358","74","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-17T08:00:00","-7.71","4.93",,,"1","4","2","5",,,"11",,,,,,,,,"10123",,,"8",,,,,"9","286",,,,,,,,,,,,,"358","74","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-17T09:00:00","-7.71","4.93",,,"1","4","2","5",,,"11",,,,,,,,,"10125",,,"8",,,,,"9","287",,,,,,,,,,,,,"358","74","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-17T10:00:00","-7.72","4.92",,,"1","4","2","5",,,"11",,,,,,,,,"10125",,,"8",,,,,"9","287",,,,,,,,,,,,,"358","74","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-17T11:00:00","-7.73","4.92",,,"1","4","2","5",,,"11",,,,,,,,,"10117",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","74","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"A8IY9","2022-03-17T11:00:00","-2.70","8.90",,,"1","6","2","5","7","3","1",,"220","3","41","1","98","3",,"10130","4","0","8","280",,,,"1","280","8","4","5","6","7","A",,,,,,,"358","28","798","172","5","0",,"2","111116","1111A111111AA1",,"5",,,
"1301709","2022-03-17T12:00:00","-7.73","4.91",,,"1","4","2","5",,,"11",,,,,,,,,"10106",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","74","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-17T13:00:00","-7.73","4.90",,,"1","4","2","5",,,"11",,,,,,,,,"10095",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","74","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-17T14:00:00","-7.73","4.89",,,"1","4","2","5",,,"11",,,,,,,,,"10091",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","74","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-17T15:00:00","-7.74","4.88",,,"1","4","2","5",,,"11",,,,,,,,,"10089",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","74","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-17T16:00:00","-7.74","4.88",,,"1","4","2","5",,,"11",,,,,,,,,"10089",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","74","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-17T17:00:00","-7.74","4.87",,,"1","4","2","5",,,"11",,,,,,,,,"10088",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","74","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-17T18:00:00","-7.74","4.86",,,"1","4","2","5",,,"11",,,,,,,,,"10091",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","74","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-17T19:00:00","-7.74","4.86",,,"1","4","2","5",,,"11",,,,,,,,,"10098",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","74","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-17T20:00:00","-7.75","4.86",,,"1","4","2","5",,,"11",,,,,,,,,"10104",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","74","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-17T21:00:00","-7.75","4.85",,,"1","4","2","5",,,"11",,,,,,,,,"10109",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","74","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-17T22:00:00","-7.75","4.85",,,"1","4","2","5",,,"11",,,,,,,,,"10111",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","74","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-17T23:00:00","-7.75","4.84",,,"1","4","2","5",,,"11",,,,,,,,,"10111",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","74","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-18T00:00:00","-7.75","4.83",,,"1","4","2","5",,,"11",,,,,,,,,"10107",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","74","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-18T01:00:00","-7.76","4.82",,,"1","4","2","5",,,"11",,,,,,,,,"10098",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","74","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-18T02:00:00","-7.76","4.81",,,"1","4","2","5",,,"11",,,,,,,,,"10094",,,"8",,,,,"9","287",,,,,,,,,,,,,"358","74","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-18T03:00:00","-7.76","4.80",,,"1","4","2","5",,,"11",,,,,,,,,"10092",,,"8",,,,,"9","287",,,,,,,,,,,,,"358","74","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-18T04:00:00","-7.77","4.79",,,"1","4","2","5",,,"11",,,,,,,,,"10094",,,"8",,,,,"9","287",,,,,,,,,,,,,"358","74","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-18T05:00:00","-7.77","4.78",,,"1","4","2","5",,,"11",,,,,,,,,"10102",,,"8",,,,,"9","287",,,,,,,,,,,,,"358","74","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-18T06:00:00","-7.78","4.77",,,"1","4","2","5",,,"11",,,,,,,,,"10109",,,"8",,,,,"9","286",,,,,,,,,,,,,"358","74","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-18T07:00:00","-7.78","4.77",,,"1","4","2","5",,,"11",,,,,,,,,"10116",,,"8",,,,,"9","286",,,,,,,,,,,,,"358","74","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-18T08:00:00","-7.79","4.76",,,"1","4","2","5",,,"11",,,,,,,,,"10123",,,"8",,,,,"9","286",,,,,,,,,,,,,"358","74","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-18T09:00:00","-7.80","4.75",,,"1","4","2","5",,,"11",,,,,,,,,"10125",,,"8",,,,,"9","287",,,,,,,,,,,,,"358","74","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-18T10:00:00","-7.80","4.75",,,"1","4","2","5",,,"11",,,,,,,,,"10123",,,"8",,,,,"9","287",,,,,,,,,,,,,"358","74","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-18T11:00:00","-7.80","4.74",,,"1","4","2","5",,,"11",,,,,,,,,"10120",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","74","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
